participant,abs_seq,start,end,duration,delay,block,block_seq,exec_time
134614,133,2019-11-20 16:48:57.936000+00:00,2019-11-20 16:49:06.979000+00:00,0 days 00:00:09.043000,0 days 00:00:03,16,8,0 days 00:00:03.465000
134614,134,2019-11-20 16:49:06.979000+00:00,2019-11-20 16:49:16.020000+00:00,0 days 00:00:09.041000,0 days 00:00:03,16,9,0 days 00:00:03.212000
134614,135,2019-11-20 16:49:16.020000+00:00,2019-11-20 16:49:22.055000+00:00,0 days 00:00:06.035000,0 days 00:00:03,16,10,0 days 00:00:01.756000
134614,136,2019-11-20 16:49:22.055000+00:00,2019-11-20 16:49:31.063000+00:00,0 days 00:00:09.008000,0 days 00:00:03,16,11,0 days 00:00:03.583000
134614,137,2019-11-20 16:49:31.063000+00:00,2019-11-20 16:49:40.103000+00:00,0 days 00:00:09.040000,0 days 00:00:02.175000,17,0,0 days 00:00:04.686000
134614,138,2019-11-20 16:49:40.103000+00:00,2019-11-20 16:49:48.844000+00:00,0 days 00:00:08.741000,0 days 00:00:02.175000,17,1,0 days 00:00:05.367000
134614,139,2019-11-20 16:49:48.844000+00:00,2019-11-20 16:49:55.408000+00:00,0 days 00:00:06.564000,0 days 00:00:02.175000,17,2,0 days 00:00:02.570000
134614,140,2019-11-20 16:49:55.408000+00:00,2019-11-20 16:50:01.943000+00:00,0 days 00:00:06.535000,0 days 00:00:02.175000,17,3,0 days 00:00:02.768000
134614,141,2019-11-20 16:50:01.943000+00:00,2019-11-20 16:50:10.652000+00:00,0 days 00:00:08.709000,0 days 00:00:00.600000,18,0,0 days 00:00:05.372000
134614,142,2019-11-20 16:50:10.652000+00:00,2019-11-20 16:50:14.888000+00:00,0 days 00:00:04.236000,0 days 00:00:00.600000,18,1,0 days 00:00:02.772000
134614,143,2019-11-20 16:50:14.888000+00:00,2019-11-20 16:50:20.898000+00:00,0 days 00:00:06.010000,0 days 00:00:00.600000,18,2,0 days 00:00:04.699000
134614,144,2019-11-20 16:50:20.898000+00:00,2019-11-20 16:50:26.307000+00:00,0 days 00:00:05.409000,0 days 00:00:00.600000,18,3,0 days 00:00:04.049000
134614,145,2019-11-20 16:50:26.307000+00:00,2019-11-20 16:50:35.318000+00:00,0 days 00:00:09.011000,0 days 00:00:00,19,0,0 days 00:00:07.413000
134614,146,2019-11-20 16:50:35.318000+00:00,2019-11-20 16:50:39.129000+00:00,0 days 00:00:03.811000,0 days 00:00:00,19,1,0 days 00:00:02.828000
134614,147,2019-11-20 16:50:39.129000+00:00,2019-11-20 16:50:45.154000+00:00,0 days 00:00:06.025000,0 days 00:00:00,19,2,0 days 00:00:05.205000
134614,148,2019-11-20 16:50:45.154000+00:00,2019-11-20 16:50:50.760000+00:00,0 days 00:00:05.606000,0 days 00:00:00,19,3,0 days 00:00:04.900000
134614,149,2019-11-20 16:50:50.760000+00:00,2019-11-20 16:50:55.605000+00:00,0 days 00:00:04.845000,0 days 00:00:00,19,4,0 days 00:00:03.600000
134614,150,2019-11-20 16:50:55.605000+00:00,2019-11-20 16:50:59.355000+00:00,0 days 00:00:03.750000,0 days 00:00:00,19,5,0 days 00:00:02.665000
134614,151,2019-11-20 16:50:59.355000+00:00,2019-11-20 16:51:02.800000+00:00,0 days 00:00:03.445000,0 days 00:00:00,19,6,0 days 00:00:02.822000
134614,152,2019-11-20 16:51:02.800000+00:00,2019-11-20 16:51:05.623000+00:00,0 days 00:00:02.823000,0 days 00:00:00,19,7,0 days 00:00:01.587000
134614,153,2019-11-20 16:51:05.623000+00:00,2019-11-20 16:51:10.457000+00:00,0 days 00:00:04.834000,0 days 00:00:02.700000,20,0,0 days 00:00:04.123000
134614,154,2019-11-20 16:51:10.457000+00:00,2019-11-20 16:51:21.268000+00:00,0 days 00:00:10.811000,0 days 00:00:02.700000,20,1,0 days 00:00:05.700000
134614,155,2019-11-20 16:51:21.268000+00:00,2019-11-20 16:51:29.411000+00:00,0 days 00:00:08.143000,0 days 00:00:02.700000,20,2,0 days 00:00:02.888000
134614,156,2019-11-20 16:51:29.411000+00:00,2019-11-20 16:51:34.846000+00:00,0 days 00:00:05.435000,0 days 00:00:02.700000,20,3,0 days 00:00:01.057000
134614,157,2019-11-20 16:51:34.846000+00:00,2019-11-20 16:51:42.956000+00:00,0 days 00:00:08.110000,0 days 00:00:00,21,0,0 days 00:00:03.458000
134614,158,2019-11-20 16:51:42.956000+00:00,2019-11-20 16:51:47.977000+00:00,0 days 00:00:05.021000,0 days 00:00:00,21,1,0 days 00:00:03.821000
134614,159,2019-11-20 16:51:47.977000+00:00,2019-11-20 16:51:53.675000+00:00,0 days 00:00:05.698000,0 days 00:00:00,21,2,0 days 00:00:04.368000
134614,160,2019-11-20 16:51:53.675000+00:00,2019-11-20 16:51:57.232000+00:00,0 days 00:00:03.557000,0 days 00:00:00,21,3,0 days 00:00:02.300000
134614,161,2019-11-20 16:51:57.232000+00:00,2019-11-20 16:52:02.850000+00:00,0 days 00:00:05.618000,0 days 00:00:00,21,4,0 days 00:00:04.469000
134614,162,2019-11-20 16:52:02.850000+00:00,2019-11-20 16:52:07.691000+00:00,0 days 00:00:04.841000,0 days 00:00:00,21,5,0 days 00:00:03.352000
134614,163,2019-11-20 16:52:07.691000+00:00,2019-11-20 16:52:15.897000+00:00,0 days 00:00:08.206000,0 days 00:00:00,21,6,0 days 00:00:07.340000
134614,164,2019-11-20 16:52:15.897000+00:00,2019-11-20 16:52:21.721000+00:00,0 days 00:00:05.824000,0 days 00:00:00,21,7,0 days 00:00:04.316000
134614,165,2019-11-20 16:52:21.721000+00:00,2019-11-20 16:52:25.252000+00:00,0 days 00:00:03.531000,0 days 00:00:00,21,8,0 days 00:00:02.040000
134614,166,2019-11-20 16:52:25.252000+00:00,2019-11-20 16:52:28.266000+00:00,0 days 00:00:03.014000,0 days 00:00:00,21,9,0 days 00:00:01.638000
134614,167,2019-11-20 16:52:28.266000+00:00,2019-11-20 16:52:31.676000+00:00,0 days 00:00:03.410000,0 days 00:00:00,21,10,0 days 00:00:01.894000
134614,168,2019-11-20 16:52:31.676000+00:00,2019-11-20 16:52:34.569000+00:00,0 days 00:00:02.893000,0 days 00:00:00,21,11,0 days 00:00:01.987000
134623,0,2019-11-15 14:59:47.609000+00:00,2019-11-15 14:59:52.935000+00:00,0 days 00:00:05.326000,0 days 00:00:00,0,0,0 days 00:00:04.416000
134623,1,2019-11-15 14:59:52.935000+00:00,2019-11-15 14:59:57.971000+00:00,0 days 00:00:05.036000,0 days 00:00:02.700000,1,0,0 days 00:00:04.357000
134623,2,2019-11-15 14:59:57.971000+00:00,2019-11-15 15:00:08.780000+00:00,0 days 00:00:10.809000,0 days 00:00:02.700000,1,1,0 days 00:00:06.385000
134623,3,2019-11-15 15:00:08.780000+00:00,2019-11-15 15:00:16.920000+00:00,0 days 00:00:08.140000,0 days 00:00:02.700000,1,2,0 days 00:00:03.306000
134623,4,2019-11-15 15:00:16.920000+00:00,2019-11-15 15:00:30.460000+00:00,0 days 00:00:13.540000,0 days 00:00:02.700000,1,3,0 days 00:00:08.852000
134623,5,2019-11-15 15:00:30.460000+00:00,2019-11-15 15:00:46.703000+00:00,0 days 00:00:16.243000,0 days 00:00:00,2,0,0 days 00:00:11.299000
134623,6,2019-11-15 15:00:46.703000+00:00,2019-11-15 15:00:51.709000+00:00,0 days 00:00:05.006000,0 days 00:00:00,2,1,0 days 00:00:04.123000
134623,7,2019-11-15 15:00:51.709000+00:00,2019-11-15 15:00:57.100000+00:00,0 days 00:00:05.391000,0 days 00:00:00,2,2,0 days 00:00:03.936000
134623,8,2019-11-15 15:00:57.100000+00:00,2019-11-15 15:01:02.950000+00:00,0 days 00:00:05.850000,0 days 00:00:00,2,3,0 days 00:00:05.180000
134623,9,2019-11-15 15:01:02.950000+00:00,2019-11-15 15:01:08.441000+00:00,0 days 00:00:05.491000,0 days 00:00:00,2,4,0 days 00:00:04.854000
134623,10,2019-11-15 15:01:08.441000+00:00,2019-11-15 15:01:12.645000+00:00,0 days 00:00:04.204000,0 days 00:00:00,2,5,0 days 00:00:03.029000
134623,11,2019-11-15 15:01:12.645000+00:00,2019-11-15 15:01:16.933000+00:00,0 days 00:00:04.288000,0 days 00:00:00,2,6,0 days 00:00:03.284000
134623,12,2019-11-15 15:01:16.933000+00:00,2019-11-15 15:01:20.422000+00:00,0 days 00:00:03.489000,0 days 00:00:00,2,7,0 days 00:00:01.978000
134623,13,2019-11-15 15:01:20.422000+00:00,2019-11-15 15:01:26.585000+00:00,0 days 00:00:06.163000,0 days 00:00:00.600000,3,0,0 days 00:00:05.029000
134623,14,2019-11-15 15:01:26.585000+00:00,2019-11-15 15:01:30.191000+00:00,0 days 00:00:03.606000,0 days 00:00:00.600000,3,1,0 days 00:00:02.130000
134623,15,2019-11-15 15:01:30.191000+00:00,2019-11-15 15:01:34.999000+00:00,0 days 00:00:04.808000,0 days 00:00:00.600000,3,2,0 days 00:00:03.484000
134623,16,2019-11-15 15:01:34.999000+00:00,2019-11-15 15:01:38.608000+00:00,0 days 00:00:03.609000,0 days 00:00:00.600000,3,3,0 days 00:00:02.093000
134623,17,2019-11-15 15:01:38.608000+00:00,2019-11-15 15:01:45.220000+00:00,0 days 00:00:06.612000,0 days 00:00:02.175000,4,0,0 days 00:00:05.315000
134623,18,2019-11-15 15:01:45.220000+00:00,2019-11-15 15:01:53.932000+00:00,0 days 00:00:08.712000,0 days 00:00:02.175000,4,1,0 days 00:00:04.429000
134623,19,2019-11-15 15:01:53.932000+00:00,2019-11-15 15:02:00.496000+00:00,0 days 00:00:06.564000,0 days 00:00:02.175000,4,2,0 days 00:00:02.367000
134623,20,2019-11-15 15:02:00.496000+00:00,2019-11-15 15:02:07.030000+00:00,0 days 00:00:06.534000,0 days 00:00:02.175000,4,3,0 days 00:00:02.943000
134623,21,2019-11-15 15:02:07.030000+00:00,2019-11-15 15:02:17.918000+00:00,0 days 00:00:10.888000,0 days 00:00:03,5,0,0 days 00:00:06.712000
134623,22,2019-11-15 15:02:17.918000+00:00,2019-11-15 15:02:26.955000+00:00,0 days 00:00:09.037000,0 days 00:00:03,5,1,0 days 00:00:04.909000
134623,23,2019-11-15 15:02:26.955000+00:00,2019-11-15 15:02:38.996000+00:00,0 days 00:00:12.041000,0 days 00:00:03,5,2,0 days 00:00:06.609000
134623,24,2019-11-15 15:02:38.996000+00:00,2019-11-15 15:02:51.036000+00:00,0 days 00:00:12.040000,0 days 00:00:03,5,3,0 days 00:00:06.226000
134623,25,2019-11-15 15:02:51.036000+00:00,2019-11-15 15:03:00.076000+00:00,0 days 00:00:09.040000,0 days 00:00:03,5,4,0 days 00:00:03.156000
134623,26,2019-11-15 15:03:00.076000+00:00,2019-11-15 15:03:18.122000+00:00,0 days 00:00:18.046000,0 days 00:00:03,5,5,0 days 00:00:13.762000
134623,27,2019-11-15 15:03:18.122000+00:00,2019-11-15 15:03:33.160000+00:00,0 days 00:00:15.038000,0 days 00:00:03,5,6,0 days 00:00:10.650000
134623,28,2019-11-15 15:03:33.160000+00:00,2019-11-15 15:03:42.194000+00:00,0 days 00:00:09.034000,0 days 00:00:03,5,7,0 days 00:00:05.021000
134623,29,2019-11-15 15:03:42.194000+00:00,2019-11-15 15:03:51.236000+00:00,0 days 00:00:09.042000,0 days 00:00:03,5,8,0 days 00:00:04.437000
134623,30,2019-11-15 15:03:51.236000+00:00,2019-11-15 15:04:00.275000+00:00,0 days 00:00:09.039000,0 days 00:00:03,5,9,0 days 00:00:03.731000
134623,31,2019-11-15 15:04:00.275000+00:00,2019-11-15 15:04:06.311000+00:00,0 days 00:00:06.036000,0 days 00:00:03,5,10,0 days 00:00:00.541000
134623,32,2019-11-15 15:04:06.311000+00:00,2019-11-15 15:04:24.325000+00:00,0 days 00:00:18.014000,0 days 00:00:03,5,11,0 days 00:00:12.654000
134623,33,2019-11-15 15:04:24.325000+00:00,2019-11-15 15:04:36.361000+00:00,0 days 00:00:12.036000,0 days 00:00:02.700000,6,0,0 days 00:00:06.991000
134623,34,2019-11-15 15:04:36.361000+00:00,2019-11-15 15:04:44.498000+00:00,0 days 00:00:08.137000,0 days 00:00:02.700000,6,1,0 days 00:00:04.234000
134623,35,2019-11-15 15:04:44.498000+00:00,2019-11-15 15:05:08.851000+00:00,0 days 00:00:24.353000,0 days 00:00:02.700000,6,2,0 days 00:00:19.477000
134623,36,2019-11-15 15:05:08.851000+00:00,2019-11-15 15:05:19.690000+00:00,0 days 00:00:10.839000,0 days 00:00:02.700000,6,3,0 days 00:00:05.483000
134623,37,2019-11-15 15:05:19.690000+00:00,2019-11-15 15:05:30.533000+00:00,0 days 00:00:10.843000,0 days 00:00:02.700000,6,4,0 days 00:00:05.521000
134623,38,2019-11-15 15:05:30.533000+00:00,2019-11-15 15:05:38.668000+00:00,0 days 00:00:08.135000,0 days 00:00:02.700000,6,5,0 days 00:00:03.950000
134623,39,2019-11-15 15:05:38.668000+00:00,2019-11-15 15:05:46.806000+00:00,0 days 00:00:08.138000,0 days 00:00:02.700000,6,6,0 days 00:00:04.405000
134623,40,2019-11-15 15:05:46.806000+00:00,2019-11-15 15:05:52.242000+00:00,0 days 00:00:05.436000,0 days 00:00:02.700000,6,7,0 days 00:00:00.587000
134623,41,2019-11-15 15:05:52.242000+00:00,2019-11-15 15:06:00.350000+00:00,0 days 00:00:08.108000,0 days 00:00:01.125000,7,0,0 days 00:00:02.998000
134623,42,2019-11-15 15:06:00.350000+00:00,2019-11-15 15:06:13.894000+00:00,0 days 00:00:13.544000,0 days 00:00:01.125000,7,1,0 days 00:00:11.407000
134623,43,2019-11-15 15:06:13.894000+00:00,2019-11-15 15:06:20.682000+00:00,0 days 00:00:06.788000,0 days 00:00:01.125000,7,2,0 days 00:00:04.602000
134623,44,2019-11-15 15:06:20.682000+00:00,2019-11-15 15:06:27.443000+00:00,0 days 00:00:06.761000,0 days 00:00:01.125000,7,3,0 days 00:00:04.572000
134623,45,2019-11-15 15:06:27.443000+00:00,2019-11-15 15:06:31.952000+00:00,0 days 00:00:04.509000,0 days 00:00:01.125000,7,4,0 days 00:00:02.353000
134623,46,2019-11-15 15:06:31.952000+00:00,2019-11-15 15:06:37.584000+00:00,0 days 00:00:05.632000,0 days 00:00:01.125000,7,5,0 days 00:00:03.407000
134623,47,2019-11-15 15:06:37.584000+00:00,2019-11-15 15:06:42.092000+00:00,0 days 00:00:04.508000,0 days 00:00:01.125000,7,6,0 days 00:00:02.367000
134623,48,2019-11-15 15:06:42.092000+00:00,2019-11-15 15:06:47.724000+00:00,0 days 00:00:05.632000,0 days 00:00:01.125000,7,7,0 days 00:00:03.465000
134623,49,2019-11-15 15:06:47.724000+00:00,2019-11-15 15:06:54.485000+00:00,0 days 00:00:06.761000,0 days 00:00:01.125000,8,0,0 days 00:00:04.528000
134623,50,2019-11-15 15:06:54.485000+00:00,2019-11-15 15:07:09.128000+00:00,0 days 00:00:14.643000,0 days 00:00:01.125000,8,1,0 days 00:00:12.473000
134623,51,2019-11-15 15:07:09.128000+00:00,2019-11-15 15:07:15.915000+00:00,0 days 00:00:06.787000,0 days 00:00:01.125000,8,2,0 days 00:00:04.637000
134623,52,2019-11-15 15:07:15.915000+00:00,2019-11-15 15:07:23.802000+00:00,0 days 00:00:07.887000,0 days 00:00:01.125000,8,3,0 days 00:00:05.733000
134623,53,2019-11-15 15:07:23.802000+00:00,2019-11-15 15:07:33.973000+00:00,0 days 00:00:10.171000,0 days 00:00:01.650000,9,0,0 days 00:00:07.991000
134623,54,2019-11-15 15:07:33.973000+00:00,2019-11-15 15:07:47.218000+00:00,0 days 00:00:13.245000,0 days 00:00:01.650000,9,1,0 days 00:00:10.116000
134623,55,2019-11-15 15:07:47.218000+00:00,2019-11-15 15:07:57.163000+00:00,0 days 00:00:09.945000,0 days 00:00:01.650000,9,2,0 days 00:00:06.648000
134623,56,2019-11-15 15:07:57.163000+00:00,2019-11-15 15:08:10.411000+00:00,0 days 00:00:13.248000,0 days 00:00:01.650000,9,3,0 days 00:00:10.520000
134623,57,2019-11-15 15:08:10.411000+00:00,2019-11-15 15:08:17.056000+00:00,0 days 00:00:06.645000,0 days 00:00:01.650000,9,4,0 days 00:00:03.704000
134623,58,2019-11-15 15:08:17.056000+00:00,2019-11-15 15:08:22.015000+00:00,0 days 00:00:04.959000,0 days 00:00:01.650000,9,5,0 days 00:00:01.859000
134623,59,2019-11-15 15:08:22.015000+00:00,2019-11-15 15:08:26.972000+00:00,0 days 00:00:04.957000,0 days 00:00:01.650000,9,6,0 days 00:00:01.695000
134623,60,2019-11-15 15:08:26.972000+00:00,2019-11-15 15:08:35.233000+00:00,0 days 00:00:08.261000,0 days 00:00:01.650000,9,7,0 days 00:00:05.343000
134623,61,2019-11-15 15:08:35.233000+00:00,2019-11-15 15:08:43.955000+00:00,0 days 00:00:08.722000,0 days 00:00:00,10,0,0 days 00:00:06.019000
134623,62,2019-11-15 15:08:43.955000+00:00,2019-11-15 15:08:50.188000+00:00,0 days 00:00:06.233000,0 days 00:00:00,10,1,0 days 00:00:05.455000
134623,63,2019-11-15 15:08:50.188000+00:00,2019-11-15 15:08:54.732000+00:00,0 days 00:00:04.544000,0 days 00:00:00,10,2,0 days 00:00:03.608000
134623,64,2019-11-15 15:08:54.732000+00:00,2019-11-15 15:08:58.428000+00:00,0 days 00:00:03.696000,0 days 00:00:00,10,3,0 days 00:00:02.552000
134623,65,2019-11-15 15:08:58.428000+00:00,2019-11-15 15:09:04.525000+00:00,0 days 00:00:06.097000,0 days 00:00:00.600000,11,0,0 days 00:00:04.621000
134623,66,2019-11-15 15:09:04.525000+00:00,2019-11-15 15:09:09.934000+00:00,0 days 00:00:05.409000,0 days 00:00:00.600000,11,1,0 days 00:00:04.126000
134623,67,2019-11-15 15:09:09.934000+00:00,2019-11-15 15:09:16.544000+00:00,0 days 00:00:06.610000,0 days 00:00:00.600000,11,2,0 days 00:00:05.216000
134623,68,2019-11-15 15:09:16.544000+00:00,2019-11-15 15:09:21.956000+00:00,0 days 00:00:05.412000,0 days 00:00:00.600000,11,3,0 days 00:00:03.915000
134623,69,2019-11-15 15:09:21.956000+00:00,2019-11-15 15:09:26.164000+00:00,0 days 00:00:04.208000,0 days 00:00:00.600000,11,4,0 days 00:00:02.670000
134623,70,2019-11-15 15:09:26.164000+00:00,2019-11-15 15:09:33.377000+00:00,0 days 00:00:07.213000,0 days 00:00:00.600000,11,5,0 days 00:00:05.848000
134623,71,2019-11-15 15:09:33.377000+00:00,2019-11-15 15:09:42.391000+00:00,0 days 00:00:09.014000,0 days 00:00:00.600000,11,6,0 days 00:00:07.719000
134623,72,2019-11-15 15:09:42.391000+00:00,2019-11-15 15:09:48.430000+00:00,0 days 00:00:06.039000,0 days 00:00:00.600000,11,7,0 days 00:00:04.824000
134623,73,2019-11-15 15:09:48.430000+00:00,2019-11-15 15:09:53.240000+00:00,0 days 00:00:04.810000,0 days 00:00:00.600000,11,8,0 days 00:00:03.535000
134623,74,2019-11-15 15:09:53.240000+00:00,2019-11-15 15:09:58.049000+00:00,0 days 00:00:04.809000,0 days 00:00:00.600000,11,9,0 days 00:00:03.348000
134623,75,2019-11-15 15:09:58.049000+00:00,2019-11-15 15:10:03.461000+00:00,0 days 00:00:05.412000,0 days 00:00:00.600000,11,10,0 days 00:00:03.904000
134623,76,2019-11-15 15:10:03.461000+00:00,2019-11-15 15:10:07.668000+00:00,0 days 00:00:04.207000,0 days 00:00:00.600000,11,11,0 days 00:00:02.672000
134623,77,2019-11-15 15:10:07.668000+00:00,2019-11-15 15:10:13.680000+00:00,0 days 00:00:06.012000,0 days 00:00:02.700000,12,0,0 days 00:00:04.788000
134623,78,2019-11-15 15:10:13.680000+00:00,2019-11-15 15:10:24.492000+00:00,0 days 00:00:10.812000,0 days 00:00:02.700000,12,1,0 days 00:00:05.493000
134623,79,2019-11-15 15:10:24.492000+00:00,2019-11-15 15:10:32.628000+00:00,0 days 00:00:08.136000,0 days 00:00:02.700000,12,2,0 days 00:00:03.402000
134623,80,2019-11-15 15:10:32.628000+00:00,2019-11-15 15:10:51.576000+00:00,0 days 00:00:18.948000,0 days 00:00:02.700000,12,3,0 days 00:00:13.847000
134623,81,2019-11-15 15:10:51.576000+00:00,2019-11-15 15:11:02.412000+00:00,0 days 00:00:10.836000,0 days 00:00:02.700000,12,4,0 days 00:00:05.510000
134623,82,2019-11-15 15:11:02.412000+00:00,2019-11-15 15:11:10.548000+00:00,0 days 00:00:08.136000,0 days 00:00:02.700000,12,5,0 days 00:00:04.112000
134623,83,2019-11-15 15:11:10.548000+00:00,2019-11-15 15:11:18.684000+00:00,0 days 00:00:08.136000,0 days 00:00:02.700000,12,6,0 days 00:00:03.685000
134623,84,2019-11-15 15:11:18.684000+00:00,2019-11-15 15:11:26.824000+00:00,0 days 00:00:08.140000,0 days 00:00:02.700000,12,7,0 days 00:00:03.072000
134623,85,2019-11-15 15:11:26.824000+00:00,2019-11-15 15:11:40.364000+00:00,0 days 00:00:13.540000,0 days 00:00:02.700000,12,8,0 days 00:00:08.294000
134623,86,2019-11-15 15:11:40.364000+00:00,2019-11-15 15:11:48.507000+00:00,0 days 00:00:08.143000,0 days 00:00:02.700000,12,9,0 days 00:00:03.561000
134623,87,2019-11-15 15:11:48.507000+00:00,2019-11-15 15:12:07.454000+00:00,0 days 00:00:18.947000,0 days 00:00:02.700000,12,10,0 days 00:00:14.883000
134623,88,2019-11-15 15:12:07.454000+00:00,2019-11-15 15:12:15.594000+00:00,0 days 00:00:08.140000,0 days 00:00:02.700000,12,11,0 days 00:00:02.765000
134623,89,2019-11-15 15:12:15.594000+00:00,2019-11-15 15:12:23.736000+00:00,0 days 00:00:08.142000,0 days 00:00:03,13,0,0 days 00:00:03.805000
134623,90,2019-11-15 15:12:23.736000+00:00,2019-11-15 15:12:38.780000+00:00,0 days 00:00:15.044000,0 days 00:00:03,13,1,0 days 00:00:11.018000
134623,91,2019-11-15 15:12:38.780000+00:00,2019-11-15 15:12:50.820000+00:00,0 days 00:00:12.040000,0 days 00:00:03,13,2,0 days 00:00:06.948000
134623,92,2019-11-15 15:12:50.820000+00:00,2019-11-15 15:13:08.866000+00:00,0 days 00:00:18.046000,0 days 00:00:03,13,3,0 days 00:00:13.970000
134623,93,2019-11-15 15:13:08.866000+00:00,2019-11-15 15:13:18.914000+00:00,0 days 00:00:10.048000,0 days 00:00:03,13,4,0 days 00:00:05.758000
134623,94,2019-11-15 15:13:18.914000+00:00,2019-11-15 15:13:24.947000+00:00,0 days 00:00:06.033000,0 days 00:00:03,13,5,0 days 00:00:00.818000
134623,95,2019-11-15 15:13:24.947000+00:00,2019-11-15 15:13:36.957000+00:00,0 days 00:00:12.010000,0 days 00:00:03,13,6,0 days 00:00:07.495000
134623,96,2019-11-15 15:13:36.957000+00:00,2019-11-15 15:13:45.996000+00:00,0 days 00:00:09.039000,0 days 00:00:03,13,7,0 days 00:00:04.492000
134623,97,2019-11-15 15:13:45.996000+00:00,2019-11-15 15:13:55.031000+00:00,0 days 00:00:09.035000,0 days 00:00:00.600000,14,0,0 days 00:00:04.776000
134623,98,2019-11-15 15:13:55.031000+00:00,2019-11-15 15:13:58.670000+00:00,0 days 00:00:03.639000,0 days 00:00:00.600000,14,1,0 days 00:00:02.287000
134623,99,2019-11-15 15:13:58.670000+00:00,2019-11-15 15:14:07.083000+00:00,0 days 00:00:08.413000,0 days 00:00:00.600000,14,2,0 days 00:00:06.869000
134623,100,2019-11-15 15:14:07.083000+00:00,2019-11-15 15:14:13.723000+00:00,0 days 00:00:06.640000,0 days 00:00:00.600000,14,3,0 days 00:00:05.380000
134623,101,2019-11-15 15:14:13.723000+00:00,2019-11-15 15:14:20.337000+00:00,0 days 00:00:06.614000,0 days 00:00:00.600000,14,4,0 days 00:00:05.190000
134623,102,2019-11-15 15:14:20.337000+00:00,2019-11-15 15:14:25.148000+00:00,0 days 00:00:04.811000,0 days 00:00:00.600000,14,5,0 days 00:00:03.259000
134623,103,2019-11-15 15:14:25.148000+00:00,2019-11-15 15:14:29.356000+00:00,0 days 00:00:04.208000,0 days 00:00:00.600000,14,6,0 days 00:00:02.890000
134623,104,2019-11-15 15:14:29.356000+00:00,2019-11-15 15:14:34.164000+00:00,0 days 00:00:04.808000,0 days 00:00:00.600000,14,7,0 days 00:00:03.277000
134623,105,2019-11-15 15:14:34.164000+00:00,2019-11-15 15:14:41.375000+00:00,0 days 00:00:07.211000,0 days 00:00:02.175000,15,0,0 days 00:00:05.969000
134623,106,2019-11-15 15:14:41.375000+00:00,2019-11-15 15:14:54.436000+00:00,0 days 00:00:13.061000,0 days 00:00:02.175000,15,1,0 days 00:00:09.788000
134623,107,2019-11-15 15:14:54.436000+00:00,2019-11-15 15:15:09.704000+00:00,0 days 00:00:15.268000,0 days 00:00:02.175000,15,2,0 days 00:00:11.644000
134623,108,2019-11-15 15:15:09.704000+00:00,2019-11-15 15:15:31.500000+00:00,0 days 00:00:21.796000,0 days 00:00:02.175000,15,3,0 days 00:00:18.313000
